2,17,,,,,,,,,,,,,,,
Gene name,P35998,P35972,P35975,P10876,P36001,P36007,P35930,P35937,P10865,P35987,P35963,P35982,P10880,P36016,P35955,P35990
Hivep1,43.45426588,22.04636308,28.09731712,37.47031447,29.51549392,31.63324323,24.03285387,26.16909049,18.09355405,22.38514958,39.23329425,26.51181029,20.95321345,42.23470732,20.74836412,27.21698749
P4ha2,22.11931945,15.30607373,27.34805533,34.79386343,21.85027609,16.43040096,22.96472703,25.6239011,18.89179908,17.62695354,20.70646085,17.67454019,18.8578921,27.36636648,14.68910734,21.99576948
Exosc4,25.72743539,30.47172477,34.71579626,32.67116089,38.94283078,32.57751915,40.05475645,35.16471534,53.61545796,31.25269676,29.18278986,32.67734757,34.88093768,22.62573606,33.50952612,35.43762861
Pola2,3.137492121,3.370144675,3.871185914,25.38013911,2.555072608,1.60526906,2.883942465,4.088920389,20.88741166,3.244224577,1.331994558,6.782091005,3.204609115,3.878697611,4.682152964,5.221218008
Atp23,5.96123503,4.353103538,3.996062879,8.39851876,2.995602368,5.099089954,3.84525662,4.497812428,10.77630793,6.704730793,4.117074087,5.960019368,6.285964034,6.033529617,4.773959885,4.443589794
Baat,1522.781801,949.5382621,1202.190542,667.1746386,845.5528212,731.7194084,919.5503955,1062.437814,660.1486412,1009.602688,1162.952339,1073.214522,1788.541649,1190.113717,1060.737164,567.7796859
Serpinf2,880.850913,868.6547899,719.6659491,1163.056411,682.644916,679.5009502,731.7736972,882.6616146,1463.981388,733.5191769,668.5401776,854.1324308,1200.742385,584.8214064,1056.605852,698.6434054
Ppp1r16a,77.33918078,52.23724246,46.95373883,19.10432289,32.59920224,40.50943686,41.7637594,51.5203969,54.28066215,75.69857347,49.52597946,36.78770575,42.39944368,51.50048494,37.73264448,48.99057748
Ccnj,1.882495273,2.668031201,1.24876965,2.214993959,3.08370832,2.643972569,1.709002942,3.134838965,3.326020965,3.460506216,3.390531601,3.493804457,2.834846525,4.309664012,3.396856072,1.444166683
Fh1,598.4766221,726.2661774,715.1703784,730.3942578,779.1209334,863.6347541,755.5929258,570.4043942,363.2014894,432.4551362,523.1105899,625.1854799,429.787384,511.1261518,447.7423531,695.9772515
Kif21a,87.53603018,66.13908924,70.80523914,80.10894817,95.68306386,140.4138289,71.5644982,86.54881489,89.27040271,115.494395,71.32225404,72.75333987,70.62465473,82.96103223,91.34788626,88.09416767
Serpina9,0.941247636,0.140422695,0.49950786,14.58204356,0.969165472,0.56656555,1.174939523,0.272594693,9.445899542,0.973267373,2.058537044,0.205517909,6.778980821,0.215483201,1.377103813,1.666346173
Ddx19b,18.0405797,12.91888792,11.23892685,13.19767234,13.12778685,8.498483257,12.92433475,14.58381605,10.64326709,13.30132077,10.1715948,16.64695065,9.983589936,12.92899204,10.5577959,11.55333346
Cmtm8,61.02422175,78.0750183,69.05696163,62.3889965,68.4583247,65.72160385,63.12629617,66.51310499,63.32743918,80.3486287,52.18996858,50.76292358,33.64839571,39.64890891,63.98942384,77.54064191
Tmem234,7.686855696,9.40832055,9.865280233,5.722067726,10.30839638,7.743062523,10.46764302,8.723030163,10.64326709,8.326843082,13.44103599,10.27589546,7.518506001,6.249012818,8.629850561,9.442628312
Serping1,1088.866641,938.5852919,816.0709661,1062.089603,885.3767115,1008.014542,935.5722981,893.837997,1188.586852,793.9698949,1076.009422,774.5969999,999.838044,483.5443022,873.6346589,1060.907063
Yif1a,63.37734084,78.91755447,70.55548521,79.09374261,89.07511746,71.85939732,83.42070611,86.00362551,118.8054689,83.05214918,106.5595646,80.35750251,119.3100624,67.44624179,82.07538725,74.65230854
Pstk,13.64809073,21.76551769,17.73252903,16.0587062,13.30399875,12.93658007,11.85620791,10.76749036,19.15788076,13.40946159,16.95265801,11.30348501,18.8578921,8.403844824,13.58742429,15.55256428
Slc51a,14.11871454,17.97410493,1.49852358,12.82850668,30.74897724,3.210538119,14.74015038,2.725946926,19.02483992,2.8116613,0.484361657,26.92284611,15.65328299,1.939348805,18.63680494,2.221794897
Ubxn2b,10.66747321,14.88480565,12.61257346,11.90559253,10.57271424,7.365352156,9.185890814,8.586732816,9.445899542,7.569857347,6.538882374,8.837270097,16.76257076,9.481260827,7.069132907,8.109551374
Ptms,543.7273846,529.533982,514.4930957,573.2219782,627.8430139,604.9031527,565.2527231,489.7163652,916.9174597,498.5291767,489.4474548,415.3516946,538.8673482,703.55265,366.3096143,583.6655194
Abcc10,6.431858848,9.548743245,14.86035883,26.48763609,6.343628543,7.931917706,12.49708401,15.26530278,83.28356497,16.00484125,17.55811008,8.426234279,25.63687292,15.73027364,16.06621115,14.1083976
Btbd19,0.78437303,0.140422695,0.624384825,0.36916566,0.088105952,0.849848326,1.495377574,0.545189385,0.266081677,0.756985735,0.363271243,0.616553728,0.616270984,0.646449602,0.275420763,0.444358979
Ube2k,87.53603018,71.19430625,90.41092264,96.53682003,128.1060542,121.433883,85.55695979,83.95916532,99.78062896,90.62200653,82.58366258,68.43746378,79.00594011,143.7272948,79.32117963,86.31673175
Osgin1,266.2162065,80.46220411,68.30769984,71.24897234,114.0091019,160.7157611,103.9287414,38.572149,91.26601529,273.1637094,293.8864356,59.18915786,59.53177703,15.08382404,182.0531241,157.3030787
Prelid1,228.566301,279.5815853,296.0832839,318.497673,271.63065,292.6311068,295.977947,261.8272022,402.7146185,267.1078235,285.7733778,248.0601165,284.8404487,231.4289575,271.473065,300.6088496
Peli1,8.941852545,11.09339289,8.366756653,10.61351272,12.24672733,8.876193624,21.89660019,10.22230097,5.986837738,8.54312472,5.691249474,9.042788007,6.409218231,15.29930724,6.242870619,9.220448823
Yrdc,11.45184624,20.50171344,16.35888241,16.79703752,19.91194515,21.34063573,18.37178163,21.53498071,21.68565669,20.65489648,17.43701966,17.05798647,16.26955397,6.895462419,20.10571567,20.10724382
Med29,34.04178951,46.33948928,43.58206077,46.3302903,48.72259145,39.94287131,46.78395554,43.61515081,45.89908932,33.84807642,39.7176559,32.06079384,44.49476502,24.34960167,35.07024377,46.99096207
Phf7,0.470623818,0.842536169,0.74926179,2.491868203,1.497801184,1.321986284,0.427250736,0.545189385,2.261694256,1.40583065,0.726542486,0.411035818,1.848812951,0.430966401,0.183613842,1.221987193
Insyn1,19.29557654,16.42945529,16.10912848,12.64392385,21.76217014,18.88551835,13.2447728,17.71865502,42.44002752,15.57227797,17.55811008,19.31868347,24.15782256,17.88510565,18.08596341,15.55256428
Trmu,21.33494642,24.71439428,26.09928568,18.27370016,25.99125584,22.66262202,19.76034652,31.48468699,42.44002752,17.08624944,20.10100878,19.31868347,33.03212473,22.41025286,27.7256901,20.5516028
Mnd1,0.470623818,1.404226948,0.74926179,4.060822257,0.704847616,0.56656555,0.427250736,0.136297346,3.85818432,0.432563277,0.484361657,1.027589546,2.341829738,0.215483201,0.642648446,0.777628214
D230025D16Rik,51.14112157,30.61214746,31.96850303,32.67116089,25.28640822,30.68896732,24.99416803,35.30101269,39.38008823,38.17370919,40.32310797,40.69254603,30.69029499,38.35600971,33.69313996,30.43859009
Pdia3,691.0326396,596.3751847,920.7178627,798.4130307,803.0857524,809.6221716,806.6493886,975.6164047,695.1383818,786.4000375,697.4807866,738.4258479,729.9113531,673.8159683,845.9089688,765.0750728
Aimp1,45.17988654,43.25018999,46.329354,40.05447408,60.70500092,50.14105122,52.55184047,51.24780221,43.7704359,45.20286244,43.71363958,43.98083258,41.04364752,42.23470732,47.73959885,48.32403901
Pnkd,144.0108884,113.180692,112.2643915,187.1669895,81.40989964,83.28513592,86.41146126,123.0765037,208.4749941,100.3546803,106.075203,112.8293322,178.4720769,118.3002771,96.21365307,100.9805781
Abcg8,137.7359041,156.9925728,134.2427373,122.0092506,134.5377887,137.4865736,153.9170775,217.9394567,219.251302,269.7032032,141.9179656,234.4959344,145.5632064,99.76872188,164.9770368,148.5269889
Utp14a,32.94366727,24.99523967,24.6007621,34.14782353,32.95162604,32.38866397,32.04380516,27.53206395,50.42247784,27.57590891,34.6318585,27.33388193,33.52514151,16.59220645,34.24398148,32.66038499
Armt1,25.25681157,24.01228081,28.97145587,28.33346439,26.69610345,17.1858217,22.96472703,29.4402268,14.63449225,32.44224577,25.42898701,25.27870284,16.88582495,23.48766887,25.9813586,24.66192336
Garem1,27.29618145,9.40832055,6.368725213,9.136850079,9.779760671,15.86383541,3.952069303,9.131922201,10.77630793,8.975687997,6.902153617,16.44143274,6.532472427,12.71350884,13.49561737,6.665384691
Tnfaip8l1,47.06238181,23.16974464,28.34707105,24.0880593,17.88550825,18.13009761,14.31289964,33.93803923,37.78359817,41.95863787,18.64792381,14.38625365,27.36243168,18.31607205,21.20739872,29.66096187
Gadd45gip1,72.78981721,83.13023531,93.78260069,93.49120334,112.5113007,79.31917706,97.73360575,86.41251755,150.6022293,80.99747361,82.94693382,82.00164579,85.66166674,71.1094562,100.2531576,93.20429593
Tsfm,46.90550721,44.51399424,48.95177027,39.59301701,59.20719974,48.25249938,56.82434782,53.70115444,72.37421621,45.31100326,50.13143154,48.70774449,51.39700004,34.2618289,46.54610888,52.87871855
Slc25a23,257.5881031,229.8719514,189.3134789,237.5581021,150.7492839,178.9402864,176.9886172,280.9088307,322.7570745,317.8258678,215.0565759,309.3044534,220.7482664,231.2134743,250.8165078,189.8523739
Polr3e,25.25681157,22.74847655,23.72662334,29.99470986,28.45822249,20.30193222,22.32385093,28.34984803,30.46635204,32.11782332,27.0031624,26.10077447,30.3205324,27.79733288,24.87967555,24.10647463
Smpd1,125.1859356,128.2059203,107.7688208,122.6552905,122.8196971,115.8626551,119.8438313,127.8469108,139.9589622,123.2805339,107.5282879,130.2983545,107.2311512,101.2771043,134.588946,119.9769244
Apbb3,32.31616885,38.61624106,35.09042716,62.94274499,24.93398441,26.81743605,53.40634194,30.12171353,152.3317602,40.55280722,85.24765169,22.1959342,102.5474917,48.26823694,42.13937668,35.88198759
Rab2a,102.4391177,113.180692,121.6301639,112.5955262,112.4231947,107.553027,104.2491795,108.628985,84.34789168,129.6608423,133.562727,114.4734754,101.4382039,103.4319363,99.8859299,112.4228218
Phip,14.27558915,12.91888792,11.23892685,15.59724913,8.986807103,8.026345298,11.10851912,15.53789748,16.23098231,12.86875749,15.13630179,12.33107455,12.94169066,21.54832006,11.93489971,9.775897547
1110008P14Rik,53.18049145,45.91822119,61.18971284,39.86989125,56.74023308,52.21845823,47.31801896,45.9322057,63.99264337,43.68889097,59.81866468,42.3366893,48.80866191,43.74308972,48.93308882,53.54525702
Homer1,4.235614363,1.825495032,1.623400545,4.337696502,1.585907136,1.133131101,0.961314155,2.998541618,3.326020965,1.513971469,1.937446629,3.904840276,2.958100722,3.878697611,1.927945338,0.999807704
Rdh11,39.37552612,74.14318284,47.82787758,47.43778728,42.37896291,36.26019523,36.52993789,36.66398615,146.744045,97.11045568,36.56930513,102.7589546,181.9231944,34.4773121,33.05049151,9.886987292
Chek2,11.45184624,7.723248213,10.73941899,15.13579205,5.110145215,9.726041949,9.826766917,5.315596505,5.055551867,5.190759324,17.80029091,8.22071637,4.313896886,10.98964323,7.987202115,8.887179588
Rbak,11.60872085,9.970011329,9.740403268,21.13473402,7.841429727,7.459779748,10.89489376,7.905246085,78.09497227,10.92222274,18.28465256,6.576573096,33.27863312,11.85157603,12.21032048,10.66461551
Cd82,115.4597101,120.2018267,111.0156219,90.8147523,116.1236447,125.7775522,120.3778947,107.2660115,135.3025329,134.8516016,96.87233147,110.3631173,86.27793772,90.93391066,108.0567459,123.5317963
Atg9a,112.1653433,91.555597,60.93995891,65.06544753,65.11029852,73.65352156,70.49637136,109.8556611,77.1636864,115.7106766,77.740046,101.1148113,80.48499047,112.4822307,73.62915053,66.98711614
Paip2,53.49424066,56.87119139,81.91928902,60.72775103,55.68296166,59.96152076,59.06741418,50.15742343,42.7061092,60.77514042,61.02956883,51.1739594,44.98778181,83.60748184,53.33982102,53.21198778
Rps9,272.4911907,591.0391223,430.5757752,388.2699827,594.3627521,409.0603274,598.5782805,350.5567747,373.7117157,382.7103593,367.1461363,326.5679578,333.0328396,209.2341878,275.4207626,504.7918006
Dusp14,14.90308757,6.880712044,9.865280233,4.429987917,8.810595199,6.798786605,8.651827394,10.08600363,1.463449225,16.32926371,21.79627458,9.659341734,1.972067148,11.63609283,11.56767203,8.665000098
Mypn,5.176862,4.212680843,3.621431984,8.859975834,2.466966656,0.849848326,1.709002942,5.451893852,1.064326709,11.03036356,0.8476329,2.466214911,5.29993046,1.077416003,3.855890676,3.554871835
Pyroxd2,0.156874606,0.421268084,1.24876965,19.93494563,1.76211904,0.094427592,0.747688787,0.408892039,22.21782005,0.108140819,0.8476329,1.027589546,17.13233335,0.430966401,0.550841525,0.22217949
Gcnt2,17.72683048,11.65508367,8.616510583,7.014147536,5.462569023,10.10375232,8.651827394,11.58527443,5.587715222,21.95258631,13.19885516,9.453823825,8.258031182,10.77416003,11.20044435,9.998077037
Casp7,22.74681788,14.88480565,12.1130656,28.14888156,21.40974633,18.03567002,14.63333769,10.49489566,29.40202533,18.27579845,11.38249895,19.9352372,19.35090889,12.28254243,13.2201966,17.44108994
F13b,221.3500691,202.6299486,205.9221152,305.2077092,200.2648289,202.0750463,229.3268323,212.2149682,249.9837358,296.6302672,219.0525595,260.391191,200.0415613,155.3633876,257.518413,224.1791051
Ivd,570.8666914,500.4664842,366.1392613,483.8838885,389.9569435,451.0806058,311.9998496,353.827911,295.08458,438.7273037,254.6531414,447.2069705,269.3104199,316.1138553,429.0137412,389.9250044
Lin52,2.980617515,5.336062402,3.746308949,3.045616693,2.64317856,2.643972569,0.961314155,3.952623042,3.059939288,4.650055228,5.449068645,4.521394003,4.190642689,1.939348805,2.937821468,2.999423111
Lhpp,7.52998109,11.23381558,6.743356108,30.82533259,17.00444873,25.77873255,12.17664596,14.7201134,35.25582223,6.812871612,13.92539765,16.64695065,19.47416309,12.92899204,13.03658276,13.44185913
Fads6,42.35614363,40.16089071,25.35002389,20.11952846,29.07496416,34.37164339,23.1783524,43.75144816,19.95612579,39.14697657,18.64792381,32.26631175,20.82995925,20.03993766,32.31603614,29.99423111
Gls2,770.4111903,732.444776,515.1174805,463.7643601,305.8157594,461.5620684,318.8358614,306.5327318,478.5478965,497.1233461,319.5576034,413.0909976,241.9479882,406.8322827,262.0169521,517.4560315
Mpdu1,63.22046624,75.96867788,75.80031774,54.08276916,79.29535679,87.91208791,88.65452762,98.54298137,79.29233981,80.56491034,80.40403512,72.54782196,64.2154365,60.55077937,76.19974432,81.87314195
Fbxl15,16.00120982,9.548743245,13.23695829,10.98267838,15.5947535,15.01398709,13.8856489,14.85641075,23.01606508,10.38151865,14.16757848,7.604162642,16.39280817,11.20512643,15.97440423,13.77512836
1810030O07Rik,10.66747321,13.05931061,8.616510583,10.70580413,9.074913055,9.726041949,13.99246159,14.03862667,10.77630793,15.13971469,11.14031812,14.38625365,10.47660672,11.63609283,11.75128587,10.10916678
Adam8,0.156874606,0.561690779,0.24975393,1.199788394,0.528635712,0.188855183,0.534063419,0.681486731,0.399122516,0.540704096,0.605452072,0.205517909,0.616270984,0.215483201,0.734455367,0.444358979
Fam32a,83.45729042,92.53855586,112.7638994,73.46396629,105.1104007,97.54370227,99.12217064,79.73394758,108.827406,87.16150031,93.36070945,68.64298169,92.07088497,91.79584346,80.14744191,97.31461649
Fbxo44,0.627498424,2.94887659,0.624384825,1.015205564,1.233483328,0.944275917,0.534063419,1.771865502,1.463449225,0.756985735,2.179627458,0.616553728,0.862779377,1.508382404,0.367227683,1.333076938
Slc31a1,123.460315,91.13432891,96.40501696,126.8084041,75.68301276,70.15970066,65.26254985,97.72519729,87.54087181,115.6025358,81.97821051,129.4762828,74.81529742,124.1183235,94.92835617,72.3194239
Scarna2,0.941247636,1.825495032,1.123892685,3.137908108,0.704847616,0.944275917,1.815815626,0.681486731,4.922511029,1.081408192,1.453084972,0.411035818,1.848812951,1.292899204,1.377103813,1.555256428
Nr1d1,147.3052551,96.32996862,86.78949065,85.36955882,112.6875126,79.98017021,78.40050997,63.92345541,128.3844093,133.4457709,128.3558392,83.64578906,154.6840169,55.16369936,157.9997108,79.31807782
Mcts1,39.68927533,43.39061269,47.70300062,49.00674133,43.52434028,44.09768534,47.10439359,38.70844635,46.29821184,39.47139902,47.34635201,37.8152953,44.86452761,65.72237618,35.98831298,39.10359019
Oasl2,1.725620667,1.123381558,0.24975393,0.461457075,0.528635712,0.283282775,2.777129781,1.499270809,1.330408386,5.623322601,2.300717872,3.082768639,1.479050361,0.430966401,0.734455367,1.110897449
Rcc1,9.412476363,7.723248213,8.616510583,11.35184404,8.898701151,6.421076238,7.690513239,9.404516894,13.03800218,8.218702263,7.749786518,7.809680551,8.997556362,8.834811225,7.987202115,8.665000098
Fbxo47,2.039369879,1.544649643,1.373646615,1.384371224,1.585907136,1.038703509,1.068126839,0.408892039,2.128653418,3.027942939,1.453084972,1.849661183,2.095321345,1.292899204,1.10168305,1.221987193
Adhfe1,243.9400124,228.8889925,198.6792513,230.4516631,172.1590302,203.1137498,154.7715789,169.9627908,234.5509985,248.9401659,151.4841083,207.9841242,203.615933,176.4807413,194.7224792,194.8514125
Gcfc2,6.902482666,6.17859857,6.243848249,6.737273291,5.991204735,5.94893828,5.554259562,5.588191198,9.978062896,7.677998166,8.960690661,4.110358185,11.95565708,8.403844824,7.160939827,4.999038518
Fbxo33,13.0205923,13.05931061,12.1130656,13.38225517,11.62998566,11.33131101,15.06058843,13.76603198,5.188592706,10.81408192,14.77303055,15.20832528,8.751047969,17.02317285,11.84309279,9.886987292
Mab21l3,31.84554503,14.88480565,34.5909193,29.81012703,21.58595824,40.13172649,26.70317097,28.75874007,19.95612579,35.47018871,31.96786939,15.82487901,17.74860433,27.15088328,38.46709984,28.21679519
Fdxr,32.15929424,31.45468363,26.97342443,27.13367599,31.63003676,41.54814037,22.75110167,40.20771716,49.6242328,37.6330051,23.49154038,30.41665057,37.9622926,20.47090406,35.07024377,31.2162183
Dio1,347.1635032,469.713914,441.3151942,144.1591901,308.9875736,192.1601492,421.9101013,546.688656,115.0803254,472.4672393,455.6632292,500.6416269,98.4801032,389.5936267,445.1717593,280.834875
Naxd,66.98545678,73.30064667,74.80130202,65.43461319,78.85482703,91.68919158,78.08007191,65.42272622,54.94586635,71.9136448,66.59972789,79.53543088,52.9993046,49.13016974,73.9045713,72.98596237
Gpr160,3.764990545,1.685072337,4.370693774,3.691656598,5.638780927,5.099089954,4.592945407,2.453352233,2.128653418,4.866336866,5.206887817,3.288286548,2.588338132,2.370315207,3.580469914,4.221410304
Stk19,7.843730302,8.706207076,8.117002723,6.368107631,11.71809161,8.970621216,9.292703497,7.632651392,10.90934877,9.732673732,12.23013185,4.315876094,11.3393861,7.11094562,8.44623672,9.442628312
